Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
2,Strategic Credit Risk Analyst,BOQ,"Newstead, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=x8wexia9uh&lang=en&k=data+analyst,*No found
0,Data Specialist - Credit Risk,Bananacoast Community Credit Union Ltd,,SEEK,python,https://www.seek.com.au//job/35532686?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9381382,python & must & experi & year & resid & perman & citizenship
2,Strategic Credit Risk Analyst,Bank of Queensland,"Newstead, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=375gykxdte&lang=en&k=data+analyst,*No found
3,"Creative Architectural Draftsperson- Urban design, playgroun...",Bespoke Career Management,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=09e9843049e94782&fccid=f5e835f63d36fdc5,senior & experi & year & perman
3,Architectural Draftsperson / illustrator - Creative urban de...,Bespoke Careers,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=6cfb4d040232f820&fccid=2569412f8dfb9429,senior & experi & year & perman
2,Architectural Graduate,Bespoke Careers,,SEEK,python,https://www.seek.com.au//job/35418820?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9382421,python & experi & year
2,Mobile Developer - Global eCom Leader -  Relocate to BANGKOK,Big Wednesday,,SEEK,programmer,https://www.seek.com.au//job/35547365?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9247361,java & visa & experi
3,Software Developer,Bigmate Monitoring Services,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35526119?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9247900,java & experi & year & perman
1,Graduate/Associate Automation Engineer,Blackbook.AI,,SEEK,graduate software engineering,https://www.seek.com.au//job/35388345?type=standard&userqueryid=f04700688e15f2a487ffaba7656368e5-9462035,graduat & must & senior & experi & year
2,Junior/Mid Level Web Developer,Blue Dog Training,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35465135?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9283512,ethic & experi
1,Full-Stack Software Engineer,Blue Ocean Sourcing Pty Ltd,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35523851?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9210998,java & python & experi & perman
1,Capacity Planning Analyst,Bluhat,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=1dd366be2dadbbb8&fccid=83ab527bbd20e42a&vjs=3,*No found
1,Capacity Planning Analyst,Bluhat Consulting Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35506254?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9381900,python & minimum & experi & year
5,Software Developer,Boeing,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=pg4cirgrxi&lang=en&k=software+engineering,*No found
5,Software Tester,Boeing,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=u6q9ag78qu&lang=en&k=developer,*No found
2,Systems Support Analyst,Boeing,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=0bz68x5fvq&lang=en&k=data+analyst,*No found
2,Software Engineer,Boeing Company,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mtspqm5mcp&lang=en&k=python,*No found
0,Principal Software Engineer,Boeing Defence Australia,,SEEK,software engineering,https://www.seek.com.au//job/35536694?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9210392,java & must & experi & year & citizen
1,Software Developers,Boeing Defence Australia,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35467688?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9381900,python & must & experi & citizen
0,Data Science Analytics Engineer,Boeing Defence Australia,,SEEK,python,https://www.seek.com.au//job/35557884?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9381382,python & must & experi & citizen
2,Software Developer ,Boeing Defence Australia,,SEEK,software engineering,https://www.seek.com.au//job/35493282?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9211418,java & must & senior & experi & citizen
2,Software Tester ,Boeing Defence Australia,,SEEK,software engineering,https://www.seek.com.au//job/35493518?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9211418,must & senior & experi & citizen
4,Principal Software Engineer,Boeing RIV Site,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=ebfdd1e3f33b95d1&fccid=edae4285faf6c2f0&vjs=3,java & must & experi & year & citizen
0,Data Science Analytics Engineer,Boeing RIV Site,Brisbane QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=8b546dbe0270d3b3&fccid=edae4285faf6c2f0,python & must & experi & perman & citizen
1,Software Engineers,Boeing RIV Site,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=2004f2fbd36d10ff&fccid=edae4285faf6c2f0&vjs=3,java & python & must & experi & citizen
4,New Homes Sales Consultant,Bold Properties,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35544883?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9284530,experi & year
0,Project Engineer – Commercial,Boral Limited,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=eiczckh67t&lang=en&k=graduate+developer,*No found
6,Thin Lizzy Retail Assistant/Product Demonstrator - Northern...,Brand Developers,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=9388c8237bc5ff35&fccid=a674fe5a54524250&vjs=3,must & experi
6,Thin Lizzy Retail Assistant /Product Demonstrator,Brand Developers Ltd,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35533064?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9285459,must & experi
5,Intermediate C# / Javascript Software Developer,Brightfox,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35442845?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9212831,.net & minimum & experi & year
3,Planning & Environment - Partner / Special Counsel,Burgess Paluch,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=4909304c0cc66b86&fccid=bde30506b4abbb95,minimum & senior & experi & year
2,Junior Construction Lawyer,Burgess Paluch,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=08692aca4e27183a&fccid=bde30506b4abbb95,mentor & experi & year
1,Junior Construction Lawyer,Burgess Paluch Legal Recruitment,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=752jf6mbse&lang=en&k=junior+developer,*No found
4,Planning & Environment - Partner / Special Counsel,Burgess Paluch Legal Recruitment,,SEEK,developer,https://www.seek.com.au//job/35544124?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9284530,minimum & experi & year
0,Assistant Accountant/Treasury Analyst,"CBRE, Inc","Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=4miutgtekc&lang=en&k=data+analyst,*No found
0,CNC / Saw Programmer/ Operator,CMG Stone,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35411896?type=promoted&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9246405,minimum & must & experi & year
2,Analyst/Developer (Rockhampton),CQUniversity,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35539989?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9247361,must & experi
3,Report Writer,CSIRO,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=5iabbspy3p&lang=en&k=data+science,*No found
1,Programming Engineer,CSIRO,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=pwrvayicfd&lang=en&k=data+science,*No found
5,Hydrogeochemist,CSIRO,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=jfivayv0t4&lang=en&k=data+science,*No found
2,Technical Business Analyst/Data Analyst,Capital Talent Consulting Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35443258?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9331008,experi
1,Civil Engineer,Cardno,CBD & Inner Suburbs,SEEK,junior software engineering,https://www.seek.com.au//job/35346452?type=standout&userqueryid=5e995f13cf4c3a14c2b8b10068dbdffa-9529745,experi
0,Graduate Environmental/Geotechnical Engineer,Cardno Limited.,Queensland,Neuvoo,graduate data science,https://au.neuvoo.com/job.php?id=9y6x3waxn3&lang=en&k=graduate+data+science,*No found
5,Civil Designer (Townsville),Cardno Limited.,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=kikz4dmwwb&lang=en&k=software+engineering,*No found
1,Civil Engineer,Cardno Limited.,Queensland,Neuvoo,junior software engineering,https://au.neuvoo.com/job.php?id=9mu0kg7hxr&lang=en&k=junior+software+engineering,*No found
3,Help Desk / Technical Support Engineer,CentreforceIT Pty Ltd,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35548016?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9284013,experi
2,Principal ETL Developer / Business Intelligence Analyst,Clicks IT Recruitment,Brisbane Central Business District QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=83d5f7a2f95a8b30&fccid=d9cf8c4e2b1ca9c9,mentor & minimum & experi & year & perman
1,Statistical Programmer (Full Time),Clinical Network Services,Toowong QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=7beed84fb749e628&fccid=043e2f13b2572f3f,mentor & minimum & experi & year & perman
3,DEVOPS ENGINEER,CloudTrek,Newstead QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=764e5d5b1e010419&fccid=cca2c7270569e9ed,python & experi
1,Junior Developer,Coachwood IT & Executive Recruitment,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//company/Coachwood-IT-&-Executive-Recruitment/jobs/Junior-Developer-1f6a733c6add1f2c?fccid=4cee78f2aa5ab89b,graduat & must & experi & perman
0,Junior Developer/Support,Coachwood Information Professionals P/L,CBD & Inner Suburbs,SEEK,graduate developer,https://www.seek.com.au//job/35337107?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-9501117,graduat & must & experi & year & perman
2,Analyst,Commonwealth Bank,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=8vgegpwmua&lang=en&k=data+analyst,*No found
0,Level 2 Support /Entry Level Developer,Companion Software,Southern Suburbs & Logan,SEEK,graduate developer,https://www.seek.com.au//job/35516137?type=standard&userqueryid=81f979cf648aa121bdf482c921459bd6-9501117,.net & graduat & experi
2,Gameplay Programmer,Conkerberry Games Recruitment,Brisbane QLD,Indeed,junior programmer,https://au.indeed.com//rc/clk?jk=deb0d0cf716adb61&fccid=20589dc00f3aea35&vjs=3,mentor & visa & experi & year & resid & citizen
1,Build Engineer,Conkerberry Games Recruitment,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=1cfc096d8bb43231&fccid=20589dc00f3aea35&vjs=3,python & visa & experi & resid & citizen
1,Online Programmer,Conkerberry Games Recruitment,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=281d5016f8081924&fccid=20589dc00f3aea35&vjs=3,must & visa & experi & year & resid & citizen
0,Data Analysis,Conkerberry Games Recruitment,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=9308a9924439e3cc&fccid=20589dc00f3aea35&vjs=3,python & visa & experi & resid & citizen
2,Junior Recruitment Consultant,Construction People Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35551623?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9283512,*No found
3,Recruitment Consultant - Built Environment,Construction People Pty Ltd,,SEEK,developer,https://www.seek.com.au//job/35547085?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9284013,*No found
3,Dynamics CRM Developer,Control Logic,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35526665?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9247900,experi & year
0,Regulatory Affairs Specialist,Cook Australia,CBD & Inner Suburbs,SEEK,graduate data science,https://www.seek.com.au//job/35403970?type=standout&userqueryid=ca8c5b1ba8c82d524125fd1ab7b3db2d-9483157,experi
2,Analyst HR Business Partner,CoreStaff,Queensland,Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=ghii3hzhxx&lang=en&k=data+analyst,*No found
2,Clinical Research Associate (CRA2/SCRA),Covance,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=mqa42hkb2c&lang=en&k=data+science,*No found
2,Internal Audit Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=25jw0tf05s&lang=en&k=data+analyst,*No found
3,Business Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=qhzrufg4rr&lang=en&k=data+analyst,*No found
3,PHP Developer,Creditworks Australia Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35528776?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9247900,must & experi & year
0,Principal Engineer,Cubic,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35541951?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9210392,minimum & must & senior & experi & year
3,Commercial Property & Development Lawyer,D'Arcy Weil,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=6c98e9bd63758719&fccid=dd616958bd9ddc12,senior & experi & year
3,Property & Development Lawyer,D'Arcy Weil,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=75cb07f06fb8663c&fccid=dd616958bd9ddc12,experi & year
2,BI Consultants,DWS,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=98d1f030f0a0a7ad&fccid=9e7c13066641deea,mentor & experi
6,SAP Fiori/UI5 Specialists,DWS Limited,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35501131?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9249356,experi & year & citizenship
6,SAP CRM Specialists,DWS Limited,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35500561?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9249356,experi & year & citizenship
6,CNC Lathe Machinist/Programmer,Dalzell & Bagley Engineering,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35509019?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9249356,experi & year
