Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
1,SAP Payroll Specialist,Aurec,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=3a6a2db8dc8ce519&fccid=73064d8533821f6b&vjs=3,mentor & experienc & year
1,SAP Development Specialist,Aurec,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=66c6bca4d717642f&fccid=73064d8533821f6b&vjs=3,lead & experienc & year
3,SAP Project Systems Specialist,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439412?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9328253,experienc & year
3,SAP Payroll Specialist ,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439612?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9328253,mentor & experienc & year
1,SAP Development Specialist,Aurec Human Capital Group,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=88e3aaf191e13ff9&fccid=07536a6769894b49&vjs=3,experienc & year
1,SAP Payroll Specialist,Aurec Human Capital Group,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=ba80ee511e30e023&fccid=07536a6769894b49&vjs=3,mentor & experienc & year
0,Structural Engineer,Aurecon,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=240b423f3b5f06d7&fccid=e3d08718f8a55f6a&vjs=3,python & year
2,Power Systems Engineer,Aurecon,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35374945?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9293668,python & lead & year
1,Structural Engineer,Aurecon Group Brand (Pte) Ltd,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=74c58isq4z&lang=en&k=python,*No found
2,Power Systems Engineer,Aurecon Group Brand (Pte) Ltd,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=z6bd7f58pz&lang=en&k=python,*No found
3,Scrum Master - Web Developer,Aurion Corporation Pty Ltd,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35434381?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9328253,lead & right & year
3,Expression of Interest - Indigenous Australian and Female Employment Opportunities,Aurizon Holdings Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=7n4eiu33rn&lang=en&k=data+analyst,*No found
2,PRODUCTION ESTIMATOR,Ausbuild,Bayside & Eastern Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35449595?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9327311,onli & year
1,Land Property Administrator,Ausbuild,Bayside & Eastern Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35472469?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9326514,onli & experienc & year
2,Java/Web Developer,Australian Digital Health Agency,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35478554?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9236770,must & experienc
2,FHIR Developer/Modeller,Australian Digital Health Agency,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35478538?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9236770,*No found
0,ANAO 2019 Graduate Program,Australian National Audit Office - Graduate,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35429242?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-9220817,must & ethic & year & perman & citizen
0,Machinist - CNC Operator / Programmer,Australian Recruiting Group,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=a682d60feda1ed57&fccid=96717984c937c161,must & ethic & year & perman & citizen
0,CNC Machinist - Operator / Programmer,Australian Recruiting Group,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=9e62175326af6afe&fccid=96717984c937c161&vjs=3,onli & must & experienc
0,ASIO Future Technologists Graduate Program - ACT,Australian Security Intelligence Organisation,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35428231?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-9220817,must & year & citizen
4,CRM Functional,Avanade,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=5e9f38fccfa43881&fccid=5386281035076fdf,*No found
1,Specialist Technical Computing Apps & GIS,BHP Billiton Group,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35437364?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9292792,python & onli & right
2,Systems Support Analyst,BOEING,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=3563afa6d5798c37&fccid=edae4285faf6c2f0&vjs=3,lead & must & ethic & year & citizen
1,Systems Support Analyst,BOEING AUSTRALIA,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35418699?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356144,lead & must & right & ethic & year & citizen
0,Strategic Credit Risk Analyst,Bank of Queensland,"Newstead, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=375gykxdte&lang=en&k=data+analyst,*No found
1,Warehouse Coordinator,BayWa r.e. Solar Systems Pty Ltd,Southern Suburbs & Logan,SEEK,part time developer,https://www.seek.com.au//job/35484261?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9326514,lead
3,"Creative Architectural Draftsperson- Urban design, playgroun...",Bespoke Career Management,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=09e9843049e94782&fccid=f5e835f63d36fdc5&vjs=3,*No found
2,Architectural Graduate,Bespoke Careers,,SEEK,python,https://www.seek.com.au//job/35418820?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9293668,python & year
4,Architectural Draftsperson / illustrator - Creative urban de...,Bespoke Careers,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=6cfb4d040232f820&fccid=2569412f8dfb9429&vjs=3,year & perman
0,Junior/Mid Level Web Developer,Blue Dog Training,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35465135?type=promoted&userqueryid=943fa3d6a5fecad591038501d4ecacda-9341158,ethic
0,Systems Support Analyst,Boeing,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=0bz68x5fvq&lang=en&k=data+analyst,*No found
0,Software Developer,Boeing,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=pg4cirgrxi&lang=en&k=developer,*No found
1,Lead Software Developer,Boeing,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=rkk0jtuhgj&lang=en&k=part+time+developer,*No found
2,Software Tester,Boeing,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=u6q9ag78qu&lang=en&k=software+engineering,*No found
3,Software Engineer,Boeing Company,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mtspqm5mcp&lang=en&k=python,*No found
3,C++ Software Developer,Boeing Company,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=qdz9p7vuaw&lang=en&k=part+time+developer,*No found
0,Software Tester ,Boeing Defence Australia,,SEEK,part time developer,https://www.seek.com.au//job/35493518?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9325703,lead & must & citizen
2,Software Developers,Boeing Defence Australia,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35467688?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9327311,python & must & citizen
1,Software Developer ,Boeing Defence Australia,,SEEK,programmer,https://www.seek.com.au//job/35493282?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9236002,lead & must & citizen
1,Software Engineers,Boeing RIV Site,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=2004f2fbd36d10ff&fccid=edae4285faf6c2f0,python & must & perman & citizen
0,Software Developer,Boeing RIV Site,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=2cd6cad8e8fc6e34&fccid=edae4285faf6c2f0,lead & must & perman & citizen
0,Software Tester,Boeing RIV Site,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=1f16c69eab5c687d&fccid=edae4285faf6c2f0,lead & must & perman & citizen
1,Project Engineer – Commercial,Boral Limited,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=eiczckh67t&lang=en&k=graduate+developer,*Error 'charmap' codec can't encode character '\u2013' in position 27: character maps to <undefined>
3,Intermediate C# / Javascript Software Developer,Brightfox,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35442845?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9328253,lead & right & year
1,New Home Sales Consultant | Killara Logan Village,Burbank Australia P/L,,SEEK,part time developer,https://www.seek.com.au//job/35486908?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9326514,lead & must & right & year
3,Planning & Environment - Partner / Special Counsel,Burgess Paluch,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=4909304c0cc66b86&fccid=bde30506b4abbb95&vjs=3,lead & experienc & year
1,Junior Construction Lawyer,Burgess Paluch,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=08692aca4e27183a&fccid=bde30506b4abbb95&vjs=3,lead & experienc & year
2,Junior Construction Lawyer,Burgess Paluch Legal Recruitment,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=752jf6mbse&lang=en&k=junior+developer,*No found
2,Planning & Environment - Partner / Special Counsel,Burgess Paluch Legal Recruitment,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=3468qrre6a&lang=en&k=junior+developer,*No found
0,Assistant Accountant/Treasury Analyst,"CBRE, Inc","Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=4miutgtekc&lang=en&k=data+analyst,*No found
0,CNC / Saw Programmer/ Operator,CMG Stone,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35411896?type=promoted&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9234804,must & experienc & year
2,Programming Engineer,CSIRO,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=pwrvayicfd&lang=en&k=data+science,*No found
1,Sales Representative,Canterbury Sink and Tap,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35480873?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9326514,lead & must & right & experienc & year
1,Technical Business Analyst/Data Analyst,Capital Talent Consulting Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35443258?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356144,*No found
2,Service Now Developer/Administrator,Capital Talent Consulting Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35494188?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9264778,*No found
3,Civil Designer (Townsville),Cardno Limited.,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=kikz4dmwwb&lang=en&k=software+engineering,*No found
2,Graduate Environmental/Geotechnical Engineer,Cardno Limited.,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=9y6x3waxn3&lang=en&k=data+science,*No found
1,Graduate/Junior/Mid PHP Developers // Gold Coast,CartonCloud,,SEEK,junior developer,https://www.seek.com.au//job/35314233?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-9342098,lead & year & perman
3,Business Intelligence and Data Warehousing (Developer),Chandler Macleod,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=8rdir67bjb&lang=en&k=part+time+developer,*No found
1,Software Engineer ? Simulation Solutions,Chandler Macleod,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=cf5019d0cc663f32&fccid=2cc803336f95091d&vjs=3,*No found
3,Software Engineer ? Simulation Solutions,Chandler Macleod Group,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35446908?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9198156,python & must & year & citizen
1,Statistical Programmer (Full Time),Clinical Network Services,Toowong QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=7beed84fb749e628&fccid=043e2f13b2572f3f&vjs=3,experienc
2,DEVOPS ENGINEER,CloudTrek,Newstead QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=764e5d5b1e010419&fccid=cca2c7270569e9ed&vjs=3,python & lead & experienc
0,Junior Developer,Coachwood IT & Executive Recruitment,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//company/Coachwood-IT-&-Executive-Recruitment/jobs/Junior-Developer-1f6a733c6add1f2c?fccid=4cee78f2aa5ab89b,must & perman
0,Junior Developer/Support,Coachwood Information Professionals P/L,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35457878?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-9341158,must
1,Full Stack Java Developer,Cognizant Technology Solutions Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35307886?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-9342098,mentor & lead & onli & year
2,Analyst,Commonwealth Bank,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=6va0tct9j8&lang=en&k=data+analyst,*No found
0,Business and Data Analysts,Compas Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35499885?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9355439,lead & must & citizen
3,Data Analyst,CoreLogic,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35287979?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9357776,lead & onli & right & year
3,Data Developer,CoreLogic,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35294666?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9294612,python & lead & year
2,Analyst HR Business Partner,CoreStaff,Queensland,Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=ghii3hzhxx&lang=en&k=data+analyst,*No found
3,Clinical Research Associate (CRA2/SCRA),Covance,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=mqa42hkb2c&lang=en&k=data+science,*No found
3,Mechanical Engineer,Coventry Group Ltd,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=rzaypgas4h&lang=en&k=software+engineering,*No found
3,Internal Audit Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=25jw0tf05s&lang=en&k=data+analyst,*No found
1,BI Consultants,DWS,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=98d1f030f0a0a7ad&fccid=9e7c13066641deea&vjs=3,*No found
0,SAP CRM Specialists,DWS Limited,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35500561?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9263059,lead & experienc & year
0,SAP Fiori/UI5 Specialists,DWS Limited,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35501131?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9234804,lead & experienc & year
2,Test Lead,DXC Technology,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=zdf9tkdsb5&lang=en&k=software+engineering,*No found
0,Software Engineer,Dassault Systemes Australia Pty Ltd,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35489112?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9325703,mentor & year
1,Software Developer,Dassault Systèmes,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=74d344d9f0b2c910&fccid=29d37d43c382c8fe&vjs=3,mentor
2,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35364747?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356965,python & lead & experienc
0,Business/Data Analyst,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35501395?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9234804,lead
1,Dynamics CRM Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35494389?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-9236002,*No found
0,Security Specialist,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35501311?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9292015,python & year
0,Network Engineer / Security Analyst,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b1f365c37b918090&fccid=3a563d9c403ac485&vjs=3,lead & must
3,Onsite Desktop Support Engineer,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b4aa3d923a123145&fccid=3a563d9c403ac485&vjs=3,*No found
0,Network Engineer /Security Analyst,Datacom - NZ's largest home-grown professional IT services business,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35496145?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9194930,lead & must
3,Information Security Specialist,Datacom Systems QLD,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mh54xcdk6q&lang=en&k=python,*No found
1,Information Security Specialist,Datacom Workforce Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35454146?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-9292792,python & lead & year
2,Java Developer - Microservices - Gold Coast,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=7c6bc08f870b3248&fccid=4acfd4464783b53d,lead & onli & year
2,Web Application Developer,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=b3ba5bd3283a8002&fccid=4acfd4464783b53d,onli & experienc
0,Data Analyst,Davidson,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=x7vfdngjvz&lang=en&k=data+analyst,*No found
1,Integration Developer - Java,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=xb2p487kxu&lang=en&k=part+time+developer,*No found
3,Integration Architect - Rest API & SOAP,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=59n94r8ihv&lang=en&k=part+time+developer,*No found
2,Structures Foreman - Northern NSW,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=wu36p5gdi8&lang=en&k=part+time+developer,*No found
2,Data Governance Lead,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=jaimcxg08s&lang=en&k=part+time+developer,*No found
0,DevOps / Data Analyst,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=d980a482d4cd55d0&fccid=4acfd4464783b53d&vjs=3,onli
1,Data Analyst - Customer Analytics,Davidson,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=1fe5010a09c74e10&fccid=4acfd4464783b53d,lead & onli
2,Java Developer - J2EE - Permanent role,Davidson,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=f30c2a800fb83b13&fccid=4acfd4464783b53d,onli & must & visa & perman
1,BI Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35463801?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356144,lead & onli & year
1,DevOps / Data Analyst Contract,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35453591?type=standout&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356144,onli
1,Data Analyst - Customer Analytics,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35410343?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356144,lead & onli
2,Data Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35382823?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9356965,year
3,Data & Reporting  Analyst,Davidson Technology,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35300742?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-9357776,onli & must
3,Java Developer - J2EE - Permanent role ,Davidson Technology,,SEEK,developer,https://www.seek.com.au//job/35488460?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9265585,onli & must & visa & perman
1,Java Developer - Microservices,Davidson Technology,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35488992?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-9196287,lead & year
3,Web Application Developer,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35490063?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9265585,experienc
3,Assistant Building Designer - ArchiCAD,Deacon Recruitment,,SEEK,part time developer,https://www.seek.com.au//job/35428603?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-9328253,lead & year
2,AEM Developer,Deloitte,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=jjt8n8g09c&lang=en&k=developer,*No found
2,Deloitte Access Economics,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=265anj3ubv&lang=en&k=data+science,*No found
3,Media Investment Executive - Amplifi - Brisbane,Dentsu Aegis Network,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=aesg059dfk&lang=en&k=data+analyst,*No found
0,Junior Contract Administrator ,Design & Construct,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35499579?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-9263059,mentor & lead & ethic & year
