Page,Job_title,Company,Location,Search_eng,Term,URL
0,Integration/DevOps,Ambition Technology,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35479875?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2948188
2,SOFTWARE ENGINEER,Ansaldo,Eagle Farm QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=ebe4320fdd38ee19&fccid=371f5c6e912b30d4&vjs=3
2,SOFTWARE ENGINEER,Ansaldo STS,"Eagle Farm, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=3u7j2j4gwc&lang=en&k=python
1,Estimator/Programmer,Arrium,Queensland,Neuvoo,programmer,https://au.neuvoo.com/job.php?id=mh6pu0fj0p&lang=en&k=programmer
0,Network Engineer,Arthur J. Gallagher & Co.,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=pp99qh7mia&lang=en&k=data+science
3,Software Engineer (React / node.js),AssetChain,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35430930?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2860549
3,Web Developer | React.JS / Laravel / PHP,Attract People,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35457134?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2891759
3,Lead Mobile Developer,Attract People,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35414431?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2860549
3,Sales Consultant - Kingsford Terrace Retirement Village,Aura Holdings,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35474058?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2918331
2,SAP Project Systems Specialist,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439412?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
2,SAP Payroll Specialist ,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439612?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
2,SAP Development Specialist,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439792?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
0,Structural Engineer,Aurecon,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35463000?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2948188
2,Power Systems Engineer,Aurecon,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35374945?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2949886
1,Structural Engineer,Aurecon Group Brand (Pte) Ltd,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=74c58isq4z&lang=en&k=python
2,Power Systems Engineer,Aurecon Group Brand (Pte) Ltd,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=z6bd7f58pz&lang=en&k=python
3,Scrum Master - Web Developer,Aurion Corporation Pty Ltd,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35434381?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2989733
2,PRODUCTION ESTIMATOR,Ausbuild,Bayside & Eastern Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35449595?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
3,Land Property Administrator,Ausbuild,Bayside & Eastern Suburbs,SEEK,developer,https://www.seek.com.au//job/35472469?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2918331
1,Java/Web Developer,Australian Digital Health Agency,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35478554?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2889014
1,FHIR Developer/Modeller,Australian Digital Health Agency,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35478538?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2889014
0,ANAO 2019 Graduate Program,Australian National Audit Office - Graduate,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35429242?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-2874230
1,Machinist - CNC Operator / Programmer,Australian Recruiting Group,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=35289b4d8e2e1288&fccid=96717984c937c161&vjs=3
0,CNC Machinist - Operator / Programmer,Australian Recruiting Group,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=9e62175326af6afe&fccid=96717984c937c161&vjs=3
0,ASIO Future Technologists Graduate Program - ACT,Australian Security Intelligence Organisation,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35428231?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-2874230
2,CRM Functional,Avanade,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=5e9f38fccfa43881&fccid=5386281035076fdf
1,Specialist Technical Computing Apps & GIS,BHP Billiton Group,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35437364?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2949038
1,Warehouse Coordinator,BayWa r.e. Solar Systems Pty Ltd,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35484261?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2916629
1,Architectural Graduate,Bespoke Careers,,SEEK,python,https://www.seek.com.au//job/35418820?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2949038
2,Junior/Mid Level Web Developer,Blue Dog Training,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35465135?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2917492
3,International Process and System Integrator,Boeing,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=63ynxwy8hd&lang=en&k=data+science
0,Lead Software Developer,Boeing,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=rkk0jtuhgj&lang=en&k=software+engineering
3,Software Engineer,Boeing Company,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mtspqm5mcp&lang=en&k=python
0,Software Developers,Boeing Defence Australia,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35467688?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2948188
0,Software Engineers,Boeing RIV Site,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=2004f2fbd36d10ff&fccid=edae4285faf6c2f0&vjs=3
0,Project Engineer – Commercial,Boral Limited,"Brisbane, Queensland",Neuvoo,graduate developer,https://au.neuvoo.com/job.php?id=eiczckh67t&lang=en&k=graduate+developer
2,Intermediate C# / Javascript Software Developer,Brightfox,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35442845?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
1,New Home Sales Consultant | Killara Logan Village,Burbank Australia P/L,,SEEK,developer,https://www.seek.com.au//job/35486908?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2916629
4,Property Lawyer - Lifestyle Change!,Burgess Paluch,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=22d96d9637d43e3d&fccid=bde30506b4abbb95
3,Planning & Environment Lawyer,Burgess Paluch Legal Recruitment,,SEEK,part time developer,https://www.seek.com.au//job/35416505?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2989733
3,Property Lawyer - Lifestyle Change!,Burgess Paluch Legal Recruitment,,SEEK,developer,https://www.seek.com.au//job/35475173?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2918331
0,CNC / Saw Programmer/ Operator,CMG Stone,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35411896?type=promoted&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2888286
1,Programming Engineer,CSIRO,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=pwrvayicfd&lang=en&k=software+engineering
2,Sales Representative,Canterbury Sink and Tap,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35480873?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2917492
2,Graduate Environmental/Geotechnical Engineer,Cardno Limited.,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=9y6x3waxn3&lang=en&k=data+science
0,Graduate/Junior/Mid PHP Developers // Gold Coast,CartonCloud,,SEEK,graduate developer,https://www.seek.com.au//job/35314233?type=standout&userqueryid=81f979cf648aa121bdf482c921459bd6-2975586
3,Software Engineer ? Simulation Solutions,Chandler Macleod,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=7s30teyvf2&lang=en&k=python
3,Business Intelligence and Data Warehousing (Developer),Chandler Macleod,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=8rdir67bjb&lang=en&k=part+time+developer
2,Security Operations Specialist,Chandler Macleod,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=ds7hquzfts&lang=en&k=python
2,Software Engineer ? Simulation Solutions,Chandler Macleod Group,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35446908?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2859723
0,ITSM Developer,Clicks IT Recruitment,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=tvp6equ0b5&lang=en&k=developer
0,Statistical Programmer (Full Time),Clinical Network Services,Toowong QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=7beed84fb749e628&fccid=043e2f13b2572f3f&vjs=3
2,DEVOPS ENGINEER,CloudTrek,Newstead QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=764e5d5b1e010419&fccid=cca2c7270569e9ed&vjs=3
3,Junior Developer/Support,Coachwood Information Professionals P/L,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35457878?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2891759
0,Snr. Wordpress Developer,Compare The Market,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=k4d029z4az&lang=en&k=part+time+developer
1,Project Engineer - Manufacturing Plant and machinery ,Connect Personnel P/L,Northern Suburbs,SEEK,developer,https://www.seek.com.au//job/35482408?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2916629
1,Analyst,Construction Skills Queensland,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35414020?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2949038
3,"Cloud, Automation and DevOps Engineer",CoreLogic,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35278419?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2950683
3,Data Developer,CoreLogic,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35294666?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2950683
1,Clinical Research Associate (CRA2/SCRA),Covance,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=mqa42hkb2c&lang=en&k=data+science
3,Mechanical Engineer,Coventry Group Ltd,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=rzaypgas4h&lang=en&k=software+engineering
2,Test Lead,DXC Technology,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=zdf9tkdsb5&lang=en&k=software+engineering
0,Software Engineer,Dassault Systemes Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35489112?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2915762
0,Software Developer,Dassault Systèmes,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=74d344d9f0b2c910&fccid=29d37d43c382c8fe&vjs=3
2,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35364747?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2949886
1,Dynamics CRM Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35479750?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2889014
3,Onsite Desktop Support Engineer,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b4aa3d923a123145&fccid=3a563d9c403ac485
3,Information Security Specialist,Datacom Systems QLD,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mh54xcdk6q&lang=en&k=python
0,Information Security Specialist,Datacom Workforce Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35454146?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2948188
2,Data Governance Lead,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=jaimcxg08s&lang=en&k=part+time+developer
2,PHP Developer,Davidson,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=yuwu74k7iu&lang=en&k=developer
0,Integration Developer - Java,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=xb2p487kxu&lang=en&k=part+time+developer
3,Structures Foreman - Northern NSW,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=wu36p5gdi8&lang=en&k=part+time+developer
3,Integration Architect - Rest API & SOAP,Davidson,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=59n94r8ihv&lang=en&k=part+time+developer
3,Structures Foreman - Northern NSW,Davidson Projects & Operations,,SEEK,part time developer,https://www.seek.com.au//job/35410258?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2989733
0,Java Developer - J2EE - Permanent role ,Davidson Technology,,SEEK,software engineering,https://www.seek.com.au//job/35488460?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2855028
0,Java Developer - Microservices,Davidson Technology,Southern Suburbs & Logan,SEEK,software engineering,https://www.seek.com.au//job/35488992?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2855028
0,Web Application Developer,Davidson Technology,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35490063?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2915762
3,Assistant Building Designer - ArchiCAD,Deacon Recruitment,,SEEK,part time developer,https://www.seek.com.au//job/35428603?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2989733
3,AEM Developer,Deloitte,,SEEK,part time developer,https://www.seek.com.au//job/35413559?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2989733
0,Deloitte Access Economics,Deloitte,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=265anj3ubv&lang=en&k=data+science
4,Data & Analytics Executive,Dentsu Aegis Network,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=3c044dea5e9e3427&fccid=97971ef7f89658e1
1,SAP ABAP / Ui5 Consultants,Dialog IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35474642?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2889014
2,SAP ABAP / Ui5 Consultants,Dialog Information Technology,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=efcc0345949a7c55&fccid=3acd1dea12f3f20d&vjs=3
3,Website Developer & Digital Marketing Support Coordinator - Web Client Services,Digital Dealer,,SEEK,developer,https://www.seek.com.au//job/35340255?type=promoted&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2918331
4,DevOps Engineer,Digital Native,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=56993e599ef1c5ff&fccid=6257245b3102a486
1,Web Design/Developer - Expressions of Interest,Digital8,"South Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=4rdfsiishd&lang=en&k=developer
2,Level 3 SCCM / Applications Packager,Dimension Data,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35454952?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2859723
1,"HEALTH, SAFETY, ENVIRONMENT & QUALITY (HSEQ) ADVISOR",Dormway Pty Ltd,,SEEK,part time developer,https://www.seek.com.au//job/35468074?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2987968
0,Environmental Scientist – Fixed Term Contract Position Brisbane,ERM,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=5g2bqtp6dy&lang=en&k=data+science
4,"Software Developer, Valuation & Business Modelling - Brisban...",EY,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=0730c86aaf216bab&fccid=1544766d4c2915b0
1,Principal Insights and Intelligence Analyst,Eden Ritchie Recruitment,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35340749?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-2875116
1,C# / C++ Developer - Robotics & Control Systems,Edison Talent,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35351639?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-2875116
0,Internship â€“ Brisbane â€“ Associate Software Development Engineer Intern 2018,Egencia,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=k8csry3amk&lang=en&k=data+science
2,Software Development Engineer,Egencia,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=4gr2x9v9wd&lang=en&k=software+engineering
2,Software Dev Engineer II,Egencia,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=2s4bdb9d6j&lang=en&k=developer
3,C# Developer,Embedded Search & Selection,Northern Suburbs,SEEK,programmer,https://www.seek.com.au//job/35454473?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2891759
2,Lead Mobile Application Developer,Embedded Search & Selection,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35447370?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
3,Consultants / Developers - Data Analytics | Big Data | Machi...,Employsoft Pty Ltd,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=b7f0a82d27d5404d&fccid=3dc076e966d568df
3,Lathe / Mill cnc programer / operator,Engineering Precision Solutions,Northern Suburbs,SEEK,programmer,https://www.seek.com.au//job/35457684?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2891759
0,Software Developer (Delphi/ C#),Exactal Technologies Pty Ltd,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35480950?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2888286
2,Technical Lead - API Gateway ,Exclaim IT,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35477163?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2917492
0,Data Scientist,Exclaim IT,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35480958?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2948188
1,.NET Developer,Exclaim IT,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35487652?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2916629
0,Data Analyst,Exclaim IT,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35481074?type=standard&userqueryid=dd277dacbe196026c76952c136329fc6-2874230
2,Nodejs Developer,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35467267?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2890988
2,Full Stack Javascript Developer,Exclaim IT,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35466513?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2890988
0,Data Analyst,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,data science,https://au.indeed.com//rc/clk?jk=760859692875972a&fccid=f2f45b74dd248f1d&vjs=3
0,Data Scientist,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=fbd0a4a0ff7bce25&fccid=f2f45b74dd248f1d&vjs=3
0,.NET Developer,Exclaim IT Pty Ltd,Brisbane Central Business District QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=77419b8c70d67676&fccid=f2f45b74dd248f1d&vjs=3
2,Software Engineer,Exelis,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=unepei23xx&lang=en&k=software+engineering
4,Software Development Engineer II,Expedia,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=dc6324c3b0f40a3e&fccid=3169292148c15eab
2,Internship – Brisbane – Associate Software Development Engin...,Expedia,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=0d31395cd2ac0eb8&fccid=3169292148c15eab&vjs=3
0,Internship â€“ Brisbane â€“ Associate Software Development Engineer Intern 2018,"Expedia, Inc","Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=a46tnbywxk&lang=en&k=data+science
2,Software Development Engineer,"Expedia, Inc","Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=55qss2de7p&lang=en&k=software+engineering
1,Field Engineer - PC Technician - Brisbane - asap!,Experis,Bayside & Eastern Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35481110?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2855853
2,Business Development - Commercial Furniture,FDB Commercial,,SEEK,part time developer,https://www.seek.com.au//job/35447112?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2988940
4,Front End Web Developer,Fathom Applications Pty Ltd,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=a6871a2adc6d336c&fccid=e889958f618f2548
4,Junior Front End Web Developer,Fathom Applications Pty Ltd,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=c69f967b509d99ea&fccid=e889958f618f2548
1,Sessional Teaching,Federation University Australia,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=45763dc8af89e5a7&fccid=dd1404c2db7d1970
1,Sessional Teaching Opportunities,Federation University Australia,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35476490?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2855853
1,Windows Server Administrator,Finite IT,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=cae24fc338c7210d&fccid=8ea6dbf86d77fd6e
0,Software Developer,Finite IT Recruitment Solutions,,SEEK,developer,https://www.seek.com.au//job/35488951?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-2915762
3,ITSM Developer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35453184?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2891759
1,Windows Server Administrator,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35432206?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-2949038
2,Full Stack PHP Developer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35445278?type=standard&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-2859723
1,Application Support Officer ,Finite IT Recruitment Solutions,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35455237?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-2987968
3,Teacher Jobs in the UAE - Interviews Coming up!,Footprints Recruiting,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=3f5fe2585378ed71&fccid=0f0b6e00b30ac536
1,Estimator/Programmer,GFG Alliance Australia,"Brisbane, Queensland",Neuvoo,programmer,https://au.neuvoo.com/job.php?id=6w56mj8d75&lang=en&k=programmer
1,Native iOS/Android Developer,GRIT Talent Consulting,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35474699?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-2889014
3,Build Engineer,Gameloft,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=d79d4c9b69d2fb89&fccid=7e0d9a513baca44d
0,Game Designer,Gameloft,"Brisbane, Queensland",Neuvoo,programmer,https://au.neuvoo.com/job.php?id=8ccgri6dnn&lang=en&k=programmer
2,CT Applications Specialist,General Electric Company,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=0arbvfyhuv&lang=en&k=data+science
1,Lead Software & Systems Engineer - CAS,General Electric Company,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=g6qci5kxhs&lang=en&k=software+engineering
