Page,Job_title,Company,Location,Search_eng,Term,URL,Words_of_concern
2,Fullstack Developer,Attract People,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35514379?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-0291290,*No found
0,Front End Developer | Angular | Mid to Junior,Attract People,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35333106?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-0393974,must & year
4,SAP Development Specialist,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439792?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0378229,experienc & year
4,SAP Payroll Specialist ,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439612?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0378229,mentor & experienc & year
2,SAP Payroll Specialist,Aurec,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=3a6a2db8dc8ce519&fccid=73064d8533821f6b&vjs=3,mentor & experienc & year
4,SAP Project Systems Specialist,Aurec,,SEEK,part time developer,https://www.seek.com.au//job/35439412?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0378229,experienc & year
2,SAP Payroll Specialist,Aurec Human Capital Group,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=ba80ee511e30e023&fccid=07536a6769894b49&vjs=3,mentor & experienc & year
6,SAP Development Specialist,Aurec Human Capital Group,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=88e3aaf191e13ff9&fccid=07536a6769894b49,onli & visa & experienc & year & perman
3,Power Systems Engineer,Aurecon,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=72b354ee774b6b30&fccid=e3d08718f8a55f6a,python & lead & year
1,Structural Engineer,Aurecon,,SEEK,python,https://www.seek.com.au//job/35462619?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-0333537,python & year
0,Structural Engineer,Aurecon Group Brand (Pte) Ltd,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=74c58isq4z&lang=en&k=python,*No found
2,Power Systems Engineer,Aurecon Group Brand (Pte) Ltd,Queensland,Neuvoo,python,https://au.neuvoo.com/job.php?id=z6bd7f58pz&lang=en&k=python,*No found
4,Scrum Master - Web Developer,Aurion Corporation Pty Ltd,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35434381?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0378229,lead & right & year
3,Expression of Interest - Indigenous Australian and Female Employment Opportunities,Aurizon Holdings Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=7n4eiu33rn&lang=en&k=data+analyst,*No found
3,PRODUCTION ESTIMATOR,Ausbuild,Bayside & Eastern Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35449595?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0377687,onli & year
0,CONSTRUCTION ADMINISTRATOR,Ausbuild,,SEEK,part time developer,https://www.seek.com.au//job/35513487?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0376292,ethic & year & perman
2,Land Property Administrator,Ausbuild,Bayside & Eastern Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35472469?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0377216,onli & experienc & year
1,DIGITAL MARKETING EXECUTIVE,Ausbuild,,SEEK,part time developer,https://www.seek.com.au//job/35505723?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0376769,onli & ethic & experienc & year & perman
2,IT Support Officer,Australia Institute of Business & Techno logy,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35475713?type=standout&userqueryid=480579d3b7133885d7ed142c4333305e-0444115,lead & year
2,Java/Web Developer,Australian Digital Health Agency,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35478554?type=standout&userqueryid=480579d3b7133885d7ed142c4333305e-0444115,must & experienc
5,FHIR Developer/Modeller,Australian Digital Health Agency,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35478538?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0255782,*No found
0,ANAO 2019 Graduate Program,Australian National Audit Office - Graduate,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35445783?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-0237576,must & ethic & year & perman & citizen
6,Machinist - CNC Operator / Programmer,Australian Recruiting Group,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=b87e002a262f93ca&fccid=96717984c937c161&vjs=3,onli & must & experienc
1,CNC Machinist - Operator / Programmer,Australian Recruiting Group,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=9e62175326af6afe&fccid=96717984c937c161,onli & must & experienc
0,ASIO Future Technologists Graduate Program - ACT,Australian Security Intelligence Organisation,CBD & Inner Suburbs,SEEK,data science,https://www.seek.com.au//job/35428231?type=standout&userqueryid=dd277dacbe196026c76952c136329fc6-0237576,must & year & citizen
5,CRM Functional,Avanade,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=5e9f38fccfa43881&fccid=5386281035076fdf,*No found
2,Specialist Technical Computing Apps & GIS,BHP Billiton Group,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35437364?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-0334329,python & onli & right
4,Systems Support Analyst,BOEING,Brisbane QLD,Indeed,data analyst,https://au.indeed.com//rc/clk?jk=3563afa6d5798c37&fccid=edae4285faf6c2f0,lead & onli & must & ethic & year & citizen
1,Systems Support Analyst,BOEING AUSTRALIA,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35418699?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-0410221,lead & must & right & ethic & year & citizen
0,Strategic Credit Risk Analyst,BOQ,"Newstead, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=x8wexia9uh&lang=en&k=data+analyst,*No found
2,Strategic Credit Risk Analyst,Bank of Queensland,"Newstead, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=375gykxdte&lang=en&k=data+analyst,*No found
2,Warehouse Coordinator,BayWa r.e. Solar Systems Pty Ltd,Southern Suburbs & Logan,SEEK,part time developer,https://www.seek.com.au//job/35484261?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0377216,lead
4,"Creative Architectural Draftsperson- Urban design, playgroun...",Bespoke Career Management,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=09e9843049e94782&fccid=f5e835f63d36fdc5&vjs=3,*No found
2,Architectural Graduate,Bespoke Careers,,SEEK,python,https://www.seek.com.au//job/35418820?type=standout&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-0334329,python & year
4,Architectural Draftsperson / illustrator - Creative urban de...,Bespoke Careers,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=6cfb4d040232f820&fccid=2569412f8dfb9429&vjs=3,year & perman
0,Pre-Sales Consultant,Bigmate Monitoring Services,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35526152?type=standout&userqueryid=480579d3b7133885d7ed142c4333305e-0443211,year
0,Junior/Mid Level Web Developer,Blue Dog Training,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35465135?type=promoted&userqueryid=943fa3d6a5fecad591038501d4ecacda-0393974,ethic
0,Full-Stack Software Engineer,Blue Ocean Sourcing Pty Ltd,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35523851?type=standard&userqueryid=480579d3b7133885d7ed142c4333305e-0443211,python & perman
0,Capacity Planning Analyst,Bluhat,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=1dd366be2dadbbb8&fccid=83ab527bbd20e42a,*No found
4,Capacity Planning Analyst,Bluhat Consulting Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35506254?type=standout&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-0292293,python & year
0,Software Developer,Boeing,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=pg4cirgrxi&lang=en&k=developer,*No found
2,Systems Support Analyst,Boeing,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=hd02idxckq&lang=en&k=data+analyst,*No found
2,Software Tester,Boeing,"Brisbane, Queensland",Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=u6q9ag78qu&lang=en&k=software+engineering,*No found
3,C++ Software Developer,Boeing Company,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=qdz9p7vuaw&lang=en&k=part+time+developer,*No found
3,Software Engineer,Boeing Company,"Brisbane, Queensland",Neuvoo,python,https://au.neuvoo.com/job.php?id=mtspqm5mcp&lang=en&k=python,*No found
4,Lead Software Developer,Boeing Company,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=6v7n0gzw5j&lang=en&k=part+time+developer,*No found
1,Software Tester ,Boeing Defence Australia,,SEEK,part time developer,https://www.seek.com.au//job/35493518?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0376769,lead & must & citizen
3,Software Developers,Boeing Defence Australia,CBD & Inner Suburbs,SEEK,software engineering,https://www.seek.com.au//job/35467688?type=standout&userqueryid=1e5b92765efcdbff4c0a8bc6def27df1-0211507,python & must & citizen
1,Software Developer ,Boeing Defence Australia,,SEEK,part time developer,https://www.seek.com.au//job/35493282?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0376769,lead & must & citizen
1,Software Engineers,Boeing RIV Site,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=2004f2fbd36d10ff&fccid=edae4285faf6c2f0&vjs=3,python & must & citizen
1,Software Developer,Boeing RIV Site,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=2cd6cad8e8fc6e34&fccid=edae4285faf6c2f0&vjs=3,lead & must & citizen
3,Project Engineer – Commercial,Boral Limited,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=eiczckh67t&lang=en&k=developer,*No found
6,Project Engineer – Commercial,Boral Ltd,,SEEK,part time developer,https://www.seek.com.au//job/35384088?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0379172,lead & year
6,Full Stack Java Developer - Mobile - API - Spring - Multiple Opportunities,Bridge Associates APAC Pty Ltd,CBD & Inner Suburbs,SEEK,java,https://www.seek.com.au//job/35385475?type=standard&userqueryid=480579d3b7133885d7ed142c4333305e-0446215,mentor & lead & onli & experienc
4,Intermediate C# / Javascript Software Developer,Brightfox,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35442845?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0378229,lead & right & year
0,Digital Marketing Coordinator,Brisbane Powerhouse,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35509633?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0376292,must & ethic & year
2,New Home Sales Consultant | Killara Logan Village,Burbank Australia P/L,,SEEK,part time developer,https://www.seek.com.au//job/35486908?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0377216,lead & year
1,Junior Construction Lawyer,Burgess Paluch,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=08692aca4e27183a&fccid=bde30506b4abbb95&vjs=3,lead & experienc & year
2,Junior Construction Lawyer,Burgess Paluch Legal Recruitment,"Brisbane, Queensland",Neuvoo,junior developer,https://au.neuvoo.com/job.php?id=752jf6mbse&lang=en&k=junior+developer,*No found
0,Planning & Environment Lawyer,Burgess Paluch Legal Recruitment,,SEEK,part time developer,https://www.seek.com.au//job/35529048?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0376292,year
2,Assistant Accountant/Treasury Analyst,"CBRE, Inc","Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=4miutgtekc&lang=en&k=data+analyst,*No found
0,CNC / Saw Programmer/ Operator,CMG Stone,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35411896?type=promoted&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0253437,must & experienc & year
5,Report Writer,CSIRO,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=5iabbspy3p&lang=en&k=data+science,*No found
0,Programming Engineer,CSIRO,"Brisbane, Queensland",Neuvoo,java,https://au.neuvoo.com/job.php?id=pwrvayicfd&lang=en&k=java,*No found
5,Hydrogeochemist,CSIRO,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=jfivayv0t4&lang=en&k=data+science,*No found
2,Sales Representative,Canterbury Sink and Tap,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35480873?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0377216,lead & must & right & experienc & year
1,Technical Business Analyst/Data Analyst,Capital Talent Consulting Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35443258?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-0410221,*No found
3,Graduate Environmental/Geotechnical Engineer,Cardno Limited.,Queensland,Neuvoo,data science,https://au.neuvoo.com/job.php?id=9y6x3waxn3&lang=en&k=data+science,*No found
4,Civil Designer (Townsville),Cardno Limited.,Queensland,Neuvoo,software engineering,https://au.neuvoo.com/job.php?id=kikz4dmwwb&lang=en&k=software+engineering,*No found
0,Graduate/Junior/Mid PHP Developers // Gold Coast,CartonCloud,,SEEK,graduate developer,https://www.seek.com.au//job/35314233?type=standout&userqueryid=81f979cf648aa121bdf482c921459bd6-0366202,lead & year & perman
3,Business Intelligence and Data Warehousing (Developer),Chandler Macleod,"Brisbane, Queensland",Neuvoo,part time developer,https://au.neuvoo.com/job.php?id=8rdir67bjb&lang=en&k=part+time+developer,*No found
0,Women’s Product Developer,City Beach,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35526623?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-0290275,must & experienc
1,SAP CRM ABAP- BRF+ Developers,Clicks IT Recruitment,"Brisbane, Queensland",Neuvoo,developer,https://au.neuvoo.com/job.php?id=9dhyhnxzsr&lang=en&k=developer,*No found
1,Statistical Programmer (Full Time),Clinical Network Services,Toowong QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=7beed84fb749e628&fccid=043e2f13b2572f3f,*No found
2,DEVOPS ENGINEER,CloudTrek,Newstead QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=764e5d5b1e010419&fccid=cca2c7270569e9ed&vjs=3,python & lead & experienc
1,Junior Developer,Coachwood IT & Executive Recruitment,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//company/Coachwood-IT-&-Executive-Recruitment/jobs/Junior-Developer-1f6a733c6add1f2c?fccid=4cee78f2aa5ab89b&vjs=3,must & perman
0,Junior Developer/Support,Coachwood Information Professionals P/L,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35457878?type=standard&userqueryid=943fa3d6a5fecad591038501d4ecacda-0393974,must
1,Full Stack Java Developer,Cognizant Technology Solutions Australia Pty Ltd,CBD & Inner Suburbs,SEEK,junior developer,https://www.seek.com.au//job/35307886?type=standout&userqueryid=943fa3d6a5fecad591038501d4ecacda-0394486,mentor & lead & onli & year
0,Analyst,Commonwealth Bank,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=88gkkty6zk&lang=en&k=data+analyst,*No found
2,Level 2 Support /Entry Level Developer,Companion Software,Southern Suburbs & Logan,SEEK,developer,https://www.seek.com.au//job/35516137?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-0291290,right
0,Online Programmer,Conkerberry Games Recruitment,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=281d5016f8081924&fccid=20589dc00f3aea35,*No found
0,UI Programmer,Conkerberry Games Recruitment,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=1f7492716913ae8e&fccid=20589dc00f3aea35,*No found
0,Build Engineer,Conkerberry Games Recruitment,Brisbane QLD,Indeed,programmer,https://au.indeed.com//rc/clk?jk=1cfc096d8bb43231&fccid=20589dc00f3aea35,*No found
3,UniVerse Developer,Connect One Recruitment,Brisbane QLD,Indeed,developer,https://au.indeed.com//rc/clk?jk=9734039558abf33c&fccid=987bbd66c4fde76b,*No found
0,Dynamics CRM Developer,Control Logic,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35526665?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0253437,experienc & year
3,Data Analyst,CoreLogic,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35287979?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-0411199,lead & onli & right & year
4,Data Developer,CoreLogic,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35294666?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-0335414,python & lead & year
2,Analyst HR Business Partner,CoreStaff,Queensland,Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=ghii3hzhxx&lang=en&k=data+analyst,*No found
2,Clinical Research Associate (CRA2/SCRA),Covance,"Brisbane, Queensland",Neuvoo,data science,https://au.neuvoo.com/job.php?id=mqa42hkb2c&lang=en&k=data+science,*No found
2,Internal Audit Analyst,Credit Union Australia Limited,"Brisbane, Queensland",Neuvoo,data analyst,https://au.neuvoo.com/job.php?id=25jw0tf05s&lang=en&k=data+analyst,*No found
0,PHP Developer,Creditworks Australia Pty Ltd,CBD & Inner Suburbs,SEEK,developer,https://www.seek.com.au//job/35528776?type=standard&userqueryid=e907361bbd2f1cd85fa93bb4a24fb26d-0290275,must & right & year
2,BI Consultants,DWS,Brisbane QLD,Indeed,junior developer,https://au.indeed.com//rc/clk?jk=98d1f030f0a0a7ad&fccid=9e7c13066641deea&vjs=3,mentor
3,SAP CRM Specialists,DWS Limited,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35500561?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0254904,lead & experienc & year
2,SAP Fiori/UI5 Specialists,DWS Limited,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35501131?type=standout&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0254466,lead & experienc & year
2,CNC Lathe Machinist/Programmer,Dalzell & Bagley Engineering,Southern Suburbs & Logan,SEEK,programmer,https://www.seek.com.au//job/35509019?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0254466,experienc & year
2,Software Engineer,Dassault Systemes Australia Pty Ltd,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35489112?type=standard&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0377216,mentor & year
1,Software Developer,Dassault Systèmes,Brisbane QLD,Indeed,java,https://au.indeed.com//rc/clk?jk=74d344d9f0b2c910&fccid=29d37d43c382c8fe&vjs=3,mentor
0,Lead Data / Insights Analyst - Strategic role,Data Talent Australia,Brisbane QLD,Indeed,python,https://au.indeed.com//rc/clk?jk=f9687fd3d417133f&fccid=439dc46b35c33d9a,*No found
2,Lead Data / Insights Analyst - Strategic role | Innovative Marketing Agency |,Data Talent Pty Ltd,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35364747?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-0410702,python & lead & experienc
0,Business/Data Analyst,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,data analyst,https://www.seek.com.au//job/35501395?type=standard&userqueryid=20ba340a05071ad6b7cd067a43c7c964-0409787,lead
5,Dynamics CRM Developer,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,programmer,https://www.seek.com.au//job/35479750?type=standard&userqueryid=955cbf4ff5728a6628c6603cbb7b0648-0255782,*No found
0,Security Specialist,Data#3 People Solutions,CBD & Inner Suburbs,SEEK,python,https://www.seek.com.au//job/35501311?type=standard&userqueryid=8a9e9534f4e8f5f6bd15933dd955d215-0333097,python & year
0,Network Engineer / Security Analyst,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b1f365c37b918090&fccid=3a563d9c403ac485,lead & must
4,Onsite Desktop Support Engineer,Datacom,Brisbane QLD,Indeed,software engineering,https://au.indeed.com//rc/clk?jk=b4aa3d923a123145&fccid=3a563d9c403ac485,*No found
6,CRM Developer,Datacom - NZ's largest home-grown professional IT services business,CBD & Inner Suburbs,SEEK,part time developer,https://www.seek.com.au//job/35390626?type=standout&userqueryid=a15640fd2308c82dd13dfea98ffcc24b-0379172,lead
